split,song,source_song,source_kind,source_file,bar_number,image_path,label_path,source_label_path,reasons
train,Grade 4 rock school_Respect,Grade 4 rock school_Respect,gp5,ml/data/reflow_gp5/Grade 4 rock school_Respect.gp5,44,ml/data/dataset/images/Grade 4 rock school_Respect_bar044.png,ml/data/dataset/labels/Grade 4 rock school_Respect_bar044.json,ml/data/labels/Grade 4 rock school_Respect_bar044.json,context_dependent_simile
train,Grade 4 rock school_Respect,Grade 4 rock school_Respect,gp5,ml/data/reflow_gp5/Grade 4 rock school_Respect.gp5,50,ml/data/dataset/images/Grade 4 rock school_Respect_bar050.png,ml/data/dataset/labels/Grade 4 rock school_Respect_bar050.json,ml/data/labels/Grade 4 rock school_Respect_bar050.json,context_dependent_simile
train,Grade 4 rock school_Respect,Grade 4 rock school_Respect,gp5,ml/data/reflow_gp5/Grade 4 rock school_Respect.gp5,51,ml/data/dataset/images/Grade 4 rock school_Respect_bar051.png,ml/data/dataset/labels/Grade 4 rock school_Respect_bar051.json,ml/data/labels/Grade 4 rock school_Respect_bar051.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,7,ml/data/dataset/images/Grade 4 rock school_in my place_bar007.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar007.json,ml/data/labels/Grade 4 rock school_in my place_bar007.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,8,ml/data/dataset/images/Grade 4 rock school_in my place_bar008.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar008.json,ml/data/labels/Grade 4 rock school_in my place_bar008.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,9,ml/data/dataset/images/Grade 4 rock school_in my place_bar009.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar009.json,ml/data/labels/Grade 4 rock school_in my place_bar009.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,10,ml/data/dataset/images/Grade 4 rock school_in my place_bar010.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar010.json,ml/data/labels/Grade 4 rock school_in my place_bar010.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,15,ml/data/dataset/images/Grade 4 rock school_in my place_bar015.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar015.json,ml/data/labels/Grade 4 rock school_in my place_bar015.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,16,ml/data/dataset/images/Grade 4 rock school_in my place_bar016.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar016.json,ml/data/labels/Grade 4 rock school_in my place_bar016.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,17,ml/data/dataset/images/Grade 4 rock school_in my place_bar017.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar017.json,ml/data/labels/Grade 4 rock school_in my place_bar017.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,18,ml/data/dataset/images/Grade 4 rock school_in my place_bar018.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar018.json,ml/data/labels/Grade 4 rock school_in my place_bar018.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,21,ml/data/dataset/images/Grade 4 rock school_in my place_bar021.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar021.json,ml/data/labels/Grade 4 rock school_in my place_bar021.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,22,ml/data/dataset/images/Grade 4 rock school_in my place_bar022.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar022.json,ml/data/labels/Grade 4 rock school_in my place_bar022.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,23,ml/data/dataset/images/Grade 4 rock school_in my place_bar023.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar023.json,ml/data/labels/Grade 4 rock school_in my place_bar023.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,24,ml/data/dataset/images/Grade 4 rock school_in my place_bar024.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar024.json,ml/data/labels/Grade 4 rock school_in my place_bar024.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,25,ml/data/dataset/images/Grade 4 rock school_in my place_bar025.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar025.json,ml/data/labels/Grade 4 rock school_in my place_bar025.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,26,ml/data/dataset/images/Grade 4 rock school_in my place_bar026.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar026.json,ml/data/labels/Grade 4 rock school_in my place_bar026.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,38,ml/data/dataset/images/Grade 4 rock school_in my place_bar038.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar038.json,ml/data/labels/Grade 4 rock school_in my place_bar038.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,39,ml/data/dataset/images/Grade 4 rock school_in my place_bar039.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar039.json,ml/data/labels/Grade 4 rock school_in my place_bar039.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,40,ml/data/dataset/images/Grade 4 rock school_in my place_bar040.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar040.json,ml/data/labels/Grade 4 rock school_in my place_bar040.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,41,ml/data/dataset/images/Grade 4 rock school_in my place_bar041.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar041.json,ml/data/labels/Grade 4 rock school_in my place_bar041.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,42,ml/data/dataset/images/Grade 4 rock school_in my place_bar042.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar042.json,ml/data/labels/Grade 4 rock school_in my place_bar042.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,43,ml/data/dataset/images/Grade 4 rock school_in my place_bar043.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar043.json,ml/data/labels/Grade 4 rock school_in my place_bar043.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,44,ml/data/dataset/images/Grade 4 rock school_in my place_bar044.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar044.json,ml/data/labels/Grade 4 rock school_in my place_bar044.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,46,ml/data/dataset/images/Grade 4 rock school_in my place_bar046.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar046.json,ml/data/labels/Grade 4 rock school_in my place_bar046.json,context_dependent_simile
train,Grade 4 rock school_in my place,Grade 4 rock school_in my place,gp5,ml/data/reflow_gp5/Grade 4 rock school_in my place.gp5,47,ml/data/dataset/images/Grade 4 rock school_in my place_bar047.png,ml/data/dataset/labels/Grade 4 rock school_in my place_bar047.json,ml/data/labels/Grade 4 rock school_in my place_bar047.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,3,ml/data/dataset/images/Grade 4 rock school_ready or not _bar003.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar003.json,ml/data/labels/Grade 4 rock school_ready or not _bar003.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,4,ml/data/dataset/images/Grade 4 rock school_ready or not _bar004.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar004.json,ml/data/labels/Grade 4 rock school_ready or not _bar004.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,8,ml/data/dataset/images/Grade 4 rock school_ready or not _bar008.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar008.json,ml/data/labels/Grade 4 rock school_ready or not _bar008.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,9,ml/data/dataset/images/Grade 4 rock school_ready or not _bar009.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar009.json,ml/data/labels/Grade 4 rock school_ready or not _bar009.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,14,ml/data/dataset/images/Grade 4 rock school_ready or not _bar014.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar014.json,ml/data/labels/Grade 4 rock school_ready or not _bar014.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,15,ml/data/dataset/images/Grade 4 rock school_ready or not _bar015.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar015.json,ml/data/labels/Grade 4 rock school_ready or not _bar015.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,19,ml/data/dataset/images/Grade 4 rock school_ready or not _bar019.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar019.json,ml/data/labels/Grade 4 rock school_ready or not _bar019.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,20,ml/data/dataset/images/Grade 4 rock school_ready or not _bar020.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar020.json,ml/data/labels/Grade 4 rock school_ready or not _bar020.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,21,ml/data/dataset/images/Grade 4 rock school_ready or not _bar021.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar021.json,ml/data/labels/Grade 4 rock school_ready or not _bar021.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,22,ml/data/dataset/images/Grade 4 rock school_ready or not _bar022.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar022.json,ml/data/labels/Grade 4 rock school_ready or not _bar022.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,23,ml/data/dataset/images/Grade 4 rock school_ready or not _bar023.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar023.json,ml/data/labels/Grade 4 rock school_ready or not _bar023.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,24,ml/data/dataset/images/Grade 4 rock school_ready or not _bar024.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar024.json,ml/data/labels/Grade 4 rock school_ready or not _bar024.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,27,ml/data/dataset/images/Grade 4 rock school_ready or not _bar027.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar027.json,ml/data/labels/Grade 4 rock school_ready or not _bar027.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,30,ml/data/dataset/images/Grade 4 rock school_ready or not _bar030.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar030.json,ml/data/labels/Grade 4 rock school_ready or not _bar030.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,31,ml/data/dataset/images/Grade 4 rock school_ready or not _bar031.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar031.json,ml/data/labels/Grade 4 rock school_ready or not _bar031.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,32,ml/data/dataset/images/Grade 4 rock school_ready or not _bar032.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar032.json,ml/data/labels/Grade 4 rock school_ready or not _bar032.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,33,ml/data/dataset/images/Grade 4 rock school_ready or not _bar033.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar033.json,ml/data/labels/Grade 4 rock school_ready or not _bar033.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,35,ml/data/dataset/images/Grade 4 rock school_ready or not _bar035.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar035.json,ml/data/labels/Grade 4 rock school_ready or not _bar035.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,39,ml/data/dataset/images/Grade 4 rock school_ready or not _bar039.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar039.json,ml/data/labels/Grade 4 rock school_ready or not _bar039.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,40,ml/data/dataset/images/Grade 4 rock school_ready or not _bar040.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar040.json,ml/data/labels/Grade 4 rock school_ready or not _bar040.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,41,ml/data/dataset/images/Grade 4 rock school_ready or not _bar041.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar041.json,ml/data/labels/Grade 4 rock school_ready or not _bar041.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,42,ml/data/dataset/images/Grade 4 rock school_ready or not _bar042.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar042.json,ml/data/labels/Grade 4 rock school_ready or not _bar042.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,47,ml/data/dataset/images/Grade 4 rock school_ready or not _bar047.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar047.json,ml/data/labels/Grade 4 rock school_ready or not _bar047.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,48,ml/data/dataset/images/Grade 4 rock school_ready or not _bar048.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar048.json,ml/data/labels/Grade 4 rock school_ready or not _bar048.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,49,ml/data/dataset/images/Grade 4 rock school_ready or not _bar049.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar049.json,ml/data/labels/Grade 4 rock school_ready or not _bar049.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,50,ml/data/dataset/images/Grade 4 rock school_ready or not _bar050.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar050.json,ml/data/labels/Grade 4 rock school_ready or not _bar050.json,context_dependent_simile
train,Grade 4 rock school_ready or not ,Grade 4 rock school_ready or not ,gp5,ml/data/reflow_gp5/Grade 4 rock school_ready or not .gp5,51,ml/data/dataset/images/Grade 4 rock school_ready or not _bar051.png,ml/data/dataset/labels/Grade 4 rock school_ready or not _bar051.json,ml/data/labels/Grade 4 rock school_ready or not _bar051.json,context_dependent_simile
